OrderNumber,LineItem,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,CurrencyCode,Exchange
391007,1,"2016-01-26 00:00:00","2020-01-06 00:00:00",125950,6,1705,1,AUD,1.44
391007,2,"2016-01-26 00:00:00","2020-01-06 00:00:00",125950,6,138,1,AUD,1.44
392000,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1302998,51,1613,3,USD,1
392000,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",1302998,51,1490,1,USD,1
392001,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1227891,54,155,2,USD,1
392002,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1855347,59,430,2,USD,1
392002,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",1855347,59,1168,1,USD,1
392002,3,"2016-01-27 00:00:00","2020-01-06 00:00:00",1855347,59,144,2,USD,1
392002,4,"2016-01-27 00:00:00","2020-01-06 00:00:00",1855347,59,2298,2,USD,1
392003,1,"2016-01-27 00:00:00","2016-02-04 00:00:00",1471397,0,156,8,USD,1
392004,1,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,2118,3,EUR,0.9188
392004,2,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,1441,2,EUR,0.9188
392004,3,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,1449,2,EUR,0.9188
392004,4,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,1698,1,EUR,0.9188
392004,5,"2016-01-27 00:00:00","2016-02-01 00:00:00",401785,0,2006,1,EUR,0.9188
392005,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1458301,48,1586,1,USD,1
392005,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",1458301,48,1050,1,USD,1
392005,3,"2016-01-27 00:00:00","2020-01-06 00:00:00",1458301,48,1100,6,USD,1
392005,4,"2016-01-27 00:00:00","2020-01-06 00:00:00",1458301,48,1607,9,USD,1
392006,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1310403,65,149,6,USD,1
392006,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",1310403,65,1863,2,USD,1
392007,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1079159,41,84,5,GBP,0.7613
392007,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",1079159,41,1573,2,GBP,0.7613
392007,3,"2016-01-27 00:00:00","2020-01-06 00:00:00",1079159,41,185,1,GBP,0.7613
392008,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",992150,39,1659,3,GBP,0.7613
392009,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",1724829,54,2161,3,USD,1
392009,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",1724829,54,1387,1,USD,1
392010,1,"2016-01-27 00:00:00","2020-01-06 00:00:00",651767,18,1629,5,EUR,0.8933
392010,2,"2016-01-27 00:00:00","2020-01-06 00:00:00",651767,18,522,1,EUR,0.8933
392010,3,"2016-01-27 00:00:00","2020-01-06 00:00:00",651767,18,1668,2,EUR,0.8933
392010,4,"2016-01-27 00:00:00","2020-01-06 00:00:00",651767,18,189,9,EUR,0.8933
392010,5,"2016-01-27 00:00:00","2020-01-06 00:00:00",651767,18,1522,1,EUR,0.8933
392010,6,"2016-01-27 00:00:00","2020-01-06 00:00:00",651767,18,455,1,EUR,0.8933
393001,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",530451,19,2267,7,EUR,0.8933
393001,2,"2016-01-28 00:00:00","2020-01-06 00:00:00",530451,19,1228,4,EUR,0.8933
393001,3,"2016-01-28 00:00:00","2020-01-06 00:00:00",530451,19,1593,1,EUR,0.8933
393001,4,"2016-01-28 00:00:00","2020-01-06 00:00:00",530451,19,1157,5,EUR,0.8933
393002,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",792110,28,662,9,EUR,0.8933
393003,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",1188400,38,2000,2,GBP,0.7613
393003,2,"2016-01-28 00:00:00","2020-01-06 00:00:00",1188400,38,2102,1,GBP,0.7613
393003,3,"2016-01-28 00:00:00","2020-01-06 00:00:00",1188400,38,1608,9,GBP,0.7613
393004,1,"2016-01-28 00:00:00","2016-02-09 00:00:00",2007813,0,415,3,USD,1
393004,2,"2016-01-28 00:00:00","2016-02-09 00:00:00",2007813,0,1629,1,USD,1
393005,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",1112419,39,175,6,GBP,0.7613
393005,2,"2016-01-28 00:00:00","2020-01-06 00:00:00",1112419,39,2511,2,GBP,0.7613
393005,3,"2016-01-28 00:00:00","2020-01-06 00:00:00",1112419,39,1657,3,GBP,0.7613
393005,4,"2016-01-28 00:00:00","2020-01-06 00:00:00",1112419,39,417,2,GBP,0.7613
393006,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",1765324,51,417,2,USD,1
393006,2,"2016-01-28 00:00:00","2020-01-06 00:00:00",1765324,51,2305,2,USD,1
393007,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",1206405,45,1763,1,USD,1
393007,2,"2016-01-28 00:00:00","2020-01-06 00:00:00",1206405,45,121,1,USD,1
393007,3,"2016-01-28 00:00:00","2020-01-06 00:00:00",1206405,45,2387,7,USD,1
393007,4,"2016-01-28 00:00:00","2020-01-06 00:00:00",1206405,45,1901,3,USD,1
393008,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",1823888,57,2038,1,USD,1
393009,1,"2016-01-28 00:00:00","2020-01-06 00:00:00",1765579,56,2024,1,USD,1
393010,1,"2016-01-28 00:00:00","2016-02-06 00:00:00",313968,0,1616,7,CAD,1.3751
393010,2,"2016-01-28 00:00:00","2016-02-06 00:00:00",313968,0,1477,2,CAD,1.3751
394000,1,"2016-01-29 00:00:00","2016-02-09 00:00:00",1736019,0,979,1,USD,1
394000,2,"2016-01-29 00:00:00","2016-02-09 00:00:00",1736019,0,113,4,USD,1
394001,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",186894,5,1228,5,AUD,1.44
394001,2,"2016-01-29 00:00:00","2020-01-06 00:00:00",186894,5,519,8,AUD,1.44
394001,3,"2016-01-29 00:00:00","2020-01-06 00:00:00",186894,5,1652,3,AUD,1.44
394002,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",452923,27,1695,1,EUR,0.8933
394002,2,"2016-01-29 00:00:00","2020-01-06 00:00:00",452923,27,1688,2,EUR,0.8933
394003,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",431461,27,326,2,EUR,0.8933
394003,2,"2016-01-29 00:00:00","2020-01-06 00:00:00",431461,27,1697,3,EUR,0.8933
394003,3,"2016-01-29 00:00:00","2020-01-06 00:00:00",431461,27,654,2,EUR,0.8933
394004,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",602720,16,1417,2,EUR,0.8933
394004,2,"2016-01-29 00:00:00","2020-01-06 00:00:00",602720,16,1138,1,EUR,0.8933
394004,3,"2016-01-29 00:00:00","2020-01-06 00:00:00",602720,16,1190,2,EUR,0.8933
394005,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",1810401,65,174,4,USD,1
394005,2,"2016-01-29 00:00:00","2020-01-06 00:00:00",1810401,65,1712,6,USD,1
394006,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",1041067,37,1802,6,GBP,0.7613
394007,1,"2016-01-29 00:00:00","2020-01-06 00:00:00",1337730,63,2077,5,USD,1
395000,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",829132,32,128,4,EUR,0.8933
395001,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",216550,10,2089,3,CAD,1.2976
395001,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",216550,10,1610,1,CAD,1.2976
395001,3,"2016-01-30 00:00:00","2020-01-06 00:00:00",216550,10,1779,8,CAD,1.2976
395002,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",250944,8,105,3,CAD,1.2976
395002,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",250944,8,1621,3,CAD,1.2976
395003,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1296866,54,2355,2,USD,1
395003,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",1296866,54,1209,3,USD,1
395003,3,"2016-01-30 00:00:00","2020-01-06 00:00:00",1296866,54,2,9,USD,1
395004,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",2063107,45,1291,2,USD,1
395004,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",2063107,45,2178,2,USD,1
395004,3,"2016-01-30 00:00:00","2020-01-06 00:00:00",2063107,45,1986,8,USD,1
395005,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",2082135,54,1630,5,USD,1
395005,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",2082135,54,1589,5,USD,1
395006,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",127193,5,697,2,AUD,1.44
395006,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",127193,5,1249,1,AUD,1.44
395006,3,"2016-01-30 00:00:00","2020-01-06 00:00:00",127193,5,1990,7,AUD,1.44
395006,4,"2016-01-30 00:00:00","2020-01-06 00:00:00",127193,5,1581,1,AUD,1.44
395007,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1714451,54,1605,2,USD,1
395007,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",1714451,54,1603,4,USD,1
395007,3,"2016-01-30 00:00:00","2020-01-06 00:00:00",1714451,54,2014,6,USD,1
395008,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1401419,61,128,2,USD,1
395009,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",731556,29,1156,2,EUR,0.8933
395010,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1549964,55,1076,5,USD,1
395011,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1114319,36,1587,1,GBP,0.7613
395011,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",1114319,36,142,2,GBP,0.7613
395011,3,"2016-01-30 00:00:00","2020-01-06 00:00:00",1114319,36,1933,3,GBP,0.7613
395012,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1418448,65,1784,7,USD,1
395012,2,"2016-01-30 00:00:00","2020-01-06 00:00:00",1418448,65,1313,3,USD,1
395014,1,"2016-01-30 00:00:00","2020-01-06 00:00:00",1178352,42,1605,10,GBP,0.7613
397000,1,"2016-02-01 00:00:00","2020-01-06 00:00:00",1677739,55,1649,9,USD,1
397001,1,"2016-02-01 00:00:00","2020-01-06 00:00:00",1140654,37,1458,6,GBP,0.7613
397001,2,"2016-02-01 00:00:00","2020-01-06 00:00:00",1140654,37,390,1,GBP,0.7613
397002,1,"2016-02-01 00:00:00","2016-02-09 00:00:00",1348253,0,1607,2,USD,1
397002,2,"2016-02-01 00:00:00","2016-02-09 00:00:00",1348253,0,97,2,USD,1
397002,3,"2016-02-01 00:00:00","2016-02-09 00:00:00",1348253,0,2012,2,USD,1
397003,1,"2016-02-01 00:00:00","2020-01-06 00:00:00",760816,29,955,1,EUR,0.8933
397003,2,"2016-02-01 00:00:00","2020-01-06 00:00:00",760816,29,1614,1,EUR,0.8933
397003,3,"2016-02-01 00:00:00","2020-01-06 00:00:00",760816,29,1109,4,EUR,0.8933
397004,1,"2016-02-01 00:00:00","2016-02-10 00:00:00",1866421,0,123,2,USD,1
397004,2,"2016-02-01 00:00:00","2016-02-10 00:00:00",1866421,0,625,1,USD,1
397004,3,"2016-02-01 00:00:00","2016-02-10 00:00:00",1866421,0,1641,4,USD,1
397005,1,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,1192,10,USD,1
397005,2,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,2164,4,USD,1
397005,3,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,1432,3,USD,1
397005,4,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,1983,4,USD,1
397005,5,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,1226,2,USD,1
397005,6,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,1697,3,USD,1
397005,7,"2016-02-01 00:00:00","2020-01-06 00:00:00",1650783,64,1409,5,USD,1
398000,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",1110229,42,1799,1,GBP,0.7613
398001,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",130214,5,1588,7,AUD,1.44
398001,2,"2016-02-02 00:00:00","2020-01-06 00:00:00",130214,5,1259,8,AUD,1.44
398001,3,"2016-02-02 00:00:00","2020-01-06 00:00:00",130214,5,1194,1,AUD,1.44
398001,4,"2016-02-02 00:00:00","2020-01-06 00:00:00",130214,5,374,6,AUD,1.44
398002,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",1822089,44,160,4,USD,1
398002,2,"2016-02-02 00:00:00","2020-01-06 00:00:00",1822089,44,1612,2,USD,1
398003,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",1355155,51,31,1,USD,1
398003,3,"2016-02-02 00:00:00","2020-01-06 00:00:00",1355155,51,439,1,USD,1
398003,4,"2016-02-02 00:00:00","2020-01-06 00:00:00",1355155,51,1026,3,USD,1
398004,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",1001493,36,70,2,GBP,0.7613
398004,2,"2016-02-02 00:00:00","2020-01-06 00:00:00",1001493,36,2060,3,GBP,0.7613
398004,3,"2016-02-02 00:00:00","2020-01-06 00:00:00",1001493,36,1736,9,GBP,0.7613
398004,4,"2016-02-02 00:00:00","2020-01-06 00:00:00",1001493,36,84,1,GBP,0.7613
398005,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",1761462,63,1642,5,USD,1
398005,2,"2016-02-02 00:00:00","2020-01-06 00:00:00",1761462,63,424,3,USD,1
398005,3,"2016-02-02 00:00:00","2020-01-06 00:00:00",1761462,63,1672,1,USD,1
398005,4,"2016-02-02 00:00:00","2020-01-06 00:00:00",1761462,63,445,8,USD,1
398006,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,1274,1,EUR,0.8933
398006,2,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,1348,4,EUR,0.8933
398006,3,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,1556,3,EUR,0.8933
398006,4,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,1525,2,EUR,0.8933
398006,5,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,326,1,EUR,0.8933
398006,6,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,1056,1,EUR,0.8933
398006,7,"2016-02-02 00:00:00","2020-01-06 00:00:00",857287,34,702,3,EUR,0.8933
398007,1,"2016-02-02 00:00:00","2020-01-06 00:00:00",1042883,42,445,5,GBP,0.7613
398007,2,"2016-02-02 00:00:00","2020-01-06 00:00:00",1042883,42,1804,3,GBP,0.7613
399000,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",1887449,64,1633,5,USD,1
399001,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",687377,12,1781,10,EUR,0.8933
399002,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",1476450,51,2054,2,USD,1
399003,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",1232687,59,1631,5,USD,1
399003,2,"2016-02-03 00:00:00","2020-01-06 00:00:00",1232687,59,93,2,USD,1
399003,3,"2016-02-03 00:00:00","2020-01-06 00:00:00",1232687,59,1589,2,USD,1
399003,4,"2016-02-03 00:00:00","2020-01-06 00:00:00",1232687,59,1802,4,USD,1
399003,5,"2016-02-03 00:00:00","2020-01-06 00:00:00",1232687,59,1576,2,USD,1
399003,6,"2016-02-03 00:00:00","2020-01-06 00:00:00",1232687,59,103,2,USD,1
399004,1,"2016-02-03 00:00:00","2016-02-11 00:00:00",822698,0,1058,3,EUR,0.8813
399006,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",1363203,65,361,7,USD,1
399007,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",1191228,38,1576,1,GBP,0.7613
399007,2,"2016-02-03 00:00:00","2020-01-06 00:00:00",1191228,38,1543,1,GBP,0.7613
399009,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",784001,28,735,5,EUR,0.8933
399009,2,"2016-02-03 00:00:00","2020-01-06 00:00:00",784001,28,73,6,EUR,0.8933
399010,1,"2016-02-03 00:00:00","2020-01-06 00:00:00",906625,36,1516,1,GBP,0.7613
399010,2,"2016-02-03 00:00:00","2020-01-06 00:00:00",906625,36,2147,1,GBP,0.7613
399010,3,"2016-02-03 00:00:00","2020-01-06 00:00:00",906625,36,1624,1,GBP,0.7613
399010,4,"2016-02-03 00:00:00","2020-01-06 00:00:00",906625,36,1627,4,GBP,0.7613
399010,5,"2016-02-03 00:00:00","2020-01-06 00:00:00",906625,36,1142,1,GBP,0.7613
399010,6,"2016-02-03 00:00:00","2020-01-06 00:00:00",906625,36,1424,6,GBP,0.7613
400000,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",1883755,61,138,2,USD,1
400000,2,"2016-02-04 00:00:00","2020-01-06 00:00:00",1883755,61,71,4,USD,1
400001,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",264640,8,2037,1,CAD,1.2976
400001,2,"2016-02-04 00:00:00","2020-01-06 00:00:00",264640,8,1199,3,CAD,1.2976
400002,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",363872,9,54,1,CAD,1.2976
400002,2,"2016-02-04 00:00:00","2020-01-06 00:00:00",363872,9,2019,1,CAD,1.2976
400002,3,"2016-02-04 00:00:00","2020-01-06 00:00:00",363872,9,1293,4,CAD,1.2976
400002,4,"2016-02-04 00:00:00","2020-01-06 00:00:00",363872,9,419,8,CAD,1.2976
400003,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",446883,27,164,8,EUR,0.8933
400003,2,"2016-02-04 00:00:00","2020-01-06 00:00:00",446883,27,1638,1,EUR,0.8933
400003,3,"2016-02-04 00:00:00","2020-01-06 00:00:00",446883,27,1331,7,EUR,0.8933
400004,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",106880,5,1426,10,AUD,1.44
400004,2,"2016-02-04 00:00:00","2020-01-06 00:00:00",106880,5,1619,7,AUD,1.44
400004,3,"2016-02-04 00:00:00","2020-01-06 00:00:00",106880,5,180,1,AUD,1.44
400004,4,"2016-02-04 00:00:00","2020-01-06 00:00:00",106880,5,1837,1,AUD,1.44
400005,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",2065817,65,1913,9,USD,1
400006,1,"2016-02-04 00:00:00","2016-02-10 00:00:00",1996959,0,1284,3,USD,1
400007,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",1987941,63,152,5,USD,1
400007,2,"2016-02-04 00:00:00","2020-01-06 00:00:00",1987941,63,1420,2,USD,1
400007,3,"2016-02-04 00:00:00","2020-01-06 00:00:00",1987941,63,181,3,USD,1
400009,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",1310047,45,1746,2,USD,1
400010,1,"2016-02-04 00:00:00","2016-02-10 00:00:00",606808,0,1746,8,EUR,0.8883
400010,2,"2016-02-04 00:00:00","2016-02-10 00:00:00",606808,0,1664,3,EUR,0.8883
400010,3,"2016-02-04 00:00:00","2016-02-10 00:00:00",606808,0,965,3,EUR,0.8883
400011,1,"2016-02-04 00:00:00","2020-01-06 00:00:00",1122248,37,458,2,GBP,0.7613
401002,1,"2016-02-05 00:00:00","2020-01-06 00:00:00",1787415,48,1583,2,USD,1
401002,2,"2016-02-05 00:00:00","2020-01-06 00:00:00",1787415,48,1409,3,USD,1
401002,3,"2016-02-05 00:00:00","2020-01-06 00:00:00",1787415,48,303,1,USD,1
401002,4,"2016-02-05 00:00:00","2020-01-06 00:00:00",1787415,48,156,4,USD,1
401003,1,"2016-02-05 00:00:00","2020-01-06 00:00:00",376977,8,34,2,CAD,1.2976
401004,1,"2016-02-05 00:00:00","2020-01-06 00:00:00",1565847,47,667,6,USD,1
401005,1,"2016-02-05 00:00:00","2020-01-06 00:00:00",953489,41,2044,7,GBP,0.7613
401005,2,"2016-02-05 00:00:00","2020-01-06 00:00:00",953489,41,501,2,GBP,0.7613
401005,3,"2016-02-05 00:00:00","2020-01-06 00:00:00",953489,41,400,5,GBP,0.7613
401005,4,"2016-02-05 00:00:00","2020-01-06 00:00:00",953489,41,58,1,GBP,0.7613
401005,5,"2016-02-05 00:00:00","2020-01-06 00:00:00",953489,41,1612,6,GBP,0.7613
401005,6,"2016-02-05 00:00:00","2020-01-06 00:00:00",953489,41,1591,3,GBP,0.7613
401007,1,"2016-02-05 00:00:00","2020-01-06 00:00:00",1774119,47,1494,3,USD,1
402000,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1086200,37,1466,1,GBP,0.7613
402000,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",1086200,37,1315,3,GBP,0.7613
402001,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",732289,28,83,2,EUR,0.8933
402001,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",732289,28,1647,1,EUR,0.8933
402001,3,"2016-02-06 00:00:00","2020-01-06 00:00:00",732289,28,112,2,EUR,0.8933
402001,4,"2016-02-06 00:00:00","2020-01-06 00:00:00",732289,28,1495,5,EUR,0.8933
402002,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1673191,47,1602,7,USD,1
402004,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1906975,54,1134,5,USD,1
402005,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",941746,39,2301,7,GBP,0.7613
402005,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",941746,39,153,2,GBP,0.7613
402006,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1763642,64,146,3,USD,1
402006,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",1763642,64,2030,7,USD,1
402007,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",957784,41,1632,5,GBP,0.7613
402007,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",957784,41,1132,2,GBP,0.7613
402007,3,"2016-02-06 00:00:00","2020-01-06 00:00:00",957784,41,1002,3,GBP,0.7613
402008,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1427596,61,191,3,USD,1
402008,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",1427596,61,2110,8,USD,1
402009,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",783691,30,154,4,EUR,0.8933
402009,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",783691,30,1163,6,EUR,0.8933
402010,1,"2016-02-06 00:00:00","2016-02-13 00:00:00",1653624,0,974,3,USD,1
402011,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1730479,59,147,4,USD,1
402011,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",1730479,59,53,2,USD,1
402012,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",1392371,51,505,8,USD,1
402012,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",1392371,51,1109,2,USD,1
402012,3,"2016-02-06 00:00:00","2020-01-06 00:00:00",1392371,51,1512,4,USD,1
402012,4,"2016-02-06 00:00:00","2020-01-06 00:00:00",1392371,51,1033,8,USD,1
402013,1,"2016-02-06 00:00:00","2020-01-06 00:00:00",729681,28,135,3,EUR,0.8933
402013,2,"2016-02-06 00:00:00","2020-01-06 00:00:00",729681,28,160,6,EUR,0.8933
402013,3,"2016-02-06 00:00:00","2020-01-06 00:00:00",729681,28,2139,1,EUR,0.8933
402013,4,"2016-02-06 00:00:00","2020-01-06 00:00:00",729681,28,119,1,EUR,0.8933
404000,1,"2016-02-08 00:00:00","2020-01-06 00:00:00",1258466,54,136,3,USD,1
404000,2,"2016-02-08 00:00:00","2020-01-06 00:00:00",1258466,54,1258,5,USD,1
404000,3,"2016-02-08 00:00:00","2020-01-06 00:00:00",1258466,54,1595,1,USD,1
404000,4,"2016-02-08 00:00:00","2020-01-06 00:00:00",1258466,54,2109,2,USD,1
404001,1,"2016-02-08 00:00:00","2020-01-06 00:00:00",495894,22,2153,2,EUR,0.8933
404001,2,"2016-02-08 00:00:00","2020-01-06 00:00:00",495894,22,1635,1,EUR,0.8933
404002,1,"2016-02-08 00:00:00","2020-01-06 00:00:00",1324963,57,1612,3,USD,1
404002,2,"2016-02-08 00:00:00","2020-01-06 00:00:00",1324963,57,166,1,USD,1
404002,3,"2016-02-08 00:00:00","2020-01-06 00:00:00",1324963,57,1545,2,USD,1
404002,4,"2016-02-08 00:00:00","2020-01-06 00:00:00",1324963,57,471,3,USD,1
404004,1,"2016-02-08 00:00:00","2020-01-06 00:00:00",368115,10,2502,1,CAD,1.2976
404004,2,"2016-02-08 00:00:00","2020-01-06 00:00:00",368115,10,1272,5,CAD,1.2976
404004,3,"2016-02-08 00:00:00","2020-01-06 00:00:00",368115,10,404,1,CAD,1.2976
404005,1,"2016-02-08 00:00:00","2016-02-16 00:00:00",295597,0,491,1,CAD,1.3819
404005,2,"2016-02-08 00:00:00","2016-02-16 00:00:00",295597,0,1456,5,CAD,1.3819
405000,1,"2016-02-09 00:00:00","2020-01-06 00:00:00",1548406,47,1683,2,USD,1
405001,1,"2016-02-09 00:00:00","2020-01-06 00:00:00",1437592,50,375,8,USD,1
405001,2,"2016-02-09 00:00:00","2020-01-06 00:00:00",1437592,50,768,2,USD,1
405001,3,"2016-02-09 00:00:00","2020-01-06 00:00:00",1437592,50,1640,1,USD,1
405002,1,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,429,4,EUR,0.8933
405002,2,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,2105,4,EUR,0.8933
405002,3,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,1620,2,EUR,0.8933
405002,4,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,126,2,EUR,0.8933
405002,5,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,337,7,EUR,0.8933
405002,6,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,2367,2,EUR,0.8933
405002,7,"2016-02-09 00:00:00","2020-01-06 00:00:00",474309,27,1639,1,EUR,0.8933
405003,1,"2016-02-09 00:00:00","2020-01-06 00:00:00",582819,24,1648,3,EUR,0.8933
405003,2,"2016-02-09 00:00:00","2020-01-06 00:00:00",582819,24,1302,1,EUR,0.8933
405005,1,"2016-02-09 00:00:00","2016-02-15 00:00:00",39894,0,1608,8,AUD,1.3975
405006,1,"2016-02-09 00:00:00","2020-01-06 00:00:00",622011,17,1618,1,EUR,0.8933
405006,2,"2016-02-09 00:00:00","2020-01-06 00:00:00",622011,17,1603,1,EUR,0.8933
405006,3,"2016-02-09 00:00:00","2020-01-06 00:00:00",622011,17,1599,8,EUR,0.8933
405007,1,"2016-02-09 00:00:00","2020-01-06 00:00:00",1906549,57,1413,2,USD,1
406000,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",1533894,50,1134,2,USD,1
406001,1,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,1684,5,USD,1
406001,2,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,100,2,USD,1
406001,3,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,1500,3,USD,1
406001,4,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,430,3,USD,1
406001,5,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,2099,1,USD,1
406001,6,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,450,1,USD,1
406001,7,"2016-02-10 00:00:00","2016-02-15 00:00:00",1610147,0,452,2,USD,1
406002,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",1954639,47,1791,1,USD,1
406002,2,"2016-02-10 00:00:00","2020-01-06 00:00:00",1954639,47,64,7,USD,1
